,Machine_Action
532,0
533,1
534,0
535,1
536,0
537,0
538,1
539,1
540,0
541,0
542,1
543,1
544,0
545,1
546,0
547,1
548,0
549,1
550,0
551,0
552,1
553,0
554,1
555,0
556,1
557,1
558,1
559,0
560,0
561,0
562,1
563,0
564,0
565,1
566,0
567,1
568,0
569,1
570,0
571,0
572,1
573,0
574,1
575,0
576,0
577,1
578,0
579,1
580,0
581,1
582,0
583,0
584,0
585,1
586,0
587,1
588,1
589,1
590,0
591,1
592,0
593,1
594,0
595,1
596,0
597,1
598,0
599,1
600,0
601,1
602,0
603,1
604,0
605,0
606,1
607,1
608,0
609,1
610,0
611,1
612,0
613,1
614,0
615,1
616,0
617,1
618,1
619,0
620,0
621,1
622,0
623,1
624,0
625,1
626,0
627,1
628,0
629,1
630,0
631,1
632,1
633,0
634,1
635,0
636,1
637,0
638,0
639,1
640,0
641,1
642,1
643,0
644,1
645,0
646,1
647,0
648,1
649,0
650,1
651,0
652,1
653,0
654,1
655,0
656,1
657,0
658,1
659,1
660,0
661,0
662,1
663,1
664,0
665,1
666,0
667,1
668,0
669,1
670,0
671,1
672,0
673,1
674,0
675,1
676,1
677,0
678,1
679,0
680,1
681,1
682,0
683,1
684,0
685,1
686,0
687,1
688,1
689,0
690,1
691,0
692,1
693,0
694,1
695,0
696,1
697,0
698,1
699,1
700,0
701,1
702,0
703,1
704,0
705,0
706,1
707,0
708,1
709,0
710,1
711,0
712,1
713,0
714,1
715,0
716,0
717,1
718,1
719,0
720,1
721,0
722,0
723,1
724,0
725,1
726,0
727,1
728,0
729,1
730,0
731,0
732,1
733,0
734,1
735,0
736,0
737,1
738,0
739,1
740,0
741,1
742,0
743,1
744,0
745,1
746,0
747,1
748,0
749,1
750,0
751,1
752,0
753,1
754,0
755,1
756,0
757,1
758,0
759,0
760,1
761,1
762,0
763,1
764,0
765,0
766,1
767,0
768,1
769,0
770,1
771,0
772,1
773,0
774,1
775,0
776,0
777,1
778,0
779,1
780,0
781,1
782,0
783,1
784,0
785,1
786,0
787,1
788,0
789,1
790,0
791,0
792,1
793,0
794,1
795,0
796,1
797,0
798,1
799,0
800,1
801,0
802,0
803,1
804,0
805,1
806,0
807,1
808,0
809,1
810,0
811,0
812,1
813,0
814,0
815,1
816,0
817,1
818,0
819,1
820,0
821,0
822,1
823,0
824,1
825,0
826,0
827,1
828,0
829,1
830,0
831,0
832,1
833,0
834,1
835,1
836,0
837,1
838,0
839,1
840,0
841,1
842,0
843,1
844,0
845,1
846,0
847,1
848,0
849,1
850,0
851,1
852,0
853,1
854,1
855,0
856,1
857,0
858,1
859,1
860,0
861,0
862,1
863,0
864,1
865,0
866,1
867,0
868,0
869,1
870,1
871,0
872,1
873,0
874,1
875,0
876,0
877,1
878,0
879,1
880,0
881,1
882,0
883,1
884,0
885,1
886,0
887,0
888,1
889,0
890,1
891,0
892,1
893,0
894,1
895,0
896,1
897,0
898,1
899,0
900,0
901,1
902,0
903,1
904,0
905,1
906,0
907,1
908,0
909,0
910,1
911,0
912,1
913,0
914,0
915,1
916,0
917,1
918,0
919,0
920,1
921,0
922,0
923,1
924,0
925,1
926,0
927,1
928,0
929,0
930,1
931,0
932,1
933,0
934,1
935,0
936,0
937,1
938,0
939,1
940,0
941,1
942,0
943,1
944,0
945,0
946,1
947,0
948,1
949,0
950,1
951,0
952,1
953,0
954,1
955,0
956,1
957,0
958,0
959,1
960,0
961,1
962,0
963,1
964,0
965,0
966,1
967,0
968,1
969,0
970,1
971,0
972,0
973,1
974,0
975,1
976,0
977,1
978,0
979,1
980,0
981,0
982,1
983,0
984,1
985,0
986,1
987,0
988,0
989,1
990,0
991,1
992,1
993,0
994,1
995,0
996,1
997,0
998,1
999,0
1000,1
1001,0
1002,1
1003,0
1004,1
1005,0
1006,0
1007,1
1008,0
1009,1
1010,0
1011,1
1012,0
1013,1
1014,0
1015,1
1016,0
1017,1
1018,0
1019,1
1020,0
1021,1
1022,0
1023,1
1024,0
1025,1
1026,0
1027,0
1028,1
1029,0
1030,1
1031,0
1032,1
1033,0
1034,0
1035,1
1036,0
1037,1
1038,0
1039,0
1040,1
1041,0
1042,1
1043,0
1044,0
1045,1
1046,0
1047,0
1048,1
1049,0
1050,1
1051,0
1052,0
1053,1
1054,0
1055,1
1056,0
1057,1
1058,0
1059,1
1060,0
1061,0
1062,1
1063,0
1064,1
1065,0
1066,1
1067,0
1068,1
1069,0
1070,0
1071,1
1072,0
1073,1
1074,0
1075,1
1076,0
1077,1
1078,0
1079,1
1080,0
1081,0
1082,1
1083,0
1084,1
1085,0
1086,1
1087,0
1088,1
1089,0
1090,0
1091,1
1092,0
1093,1
1094,0
1095,1
1096,0
1097,1
1098,0
1099,0
1100,1
1101,0
1102,1
1103,0
1104,1
1105,0
1106,0
1107,1
1108,0
1109,1
1110,0
1111,0
1112,1
1113,0
1114,0
1115,1
1116,0
1117,1
1118,1
1119,0
1120,1
1121,0
1122,1
1123,0
1124,1
1125,0
1126,1
1127,0
1128,1
1129,0
1130,1
1131,0
1132,1
1133,0
1134,1
1135,0
1136,1
1137,0
1138,1
1139,0
1140,1
1141,0
1142,1
1143,0
1144,1
1145,1
1146,0
1147,1
1148,0
1149,1
1150,0
1151,1
1152,0
1153,1
1154,0
1155,1
1156,0
1157,1
1158,0
1159,1
1160,0
1161,1
1162,0
1163,1
1164,0
1165,0
1166,1
1167,0
1168,1
1169,0
1170,1
1171,0
1172,1
1173,0
1174,1
1175,0
1176,0
1177,1
1178,0
1179,1
1180,0
1181,1
1182,0
1183,1
1184,0
1185,0
1186,1
1187,0
1188,1
1189,0
1190,1
1191,0
1192,1
1193,0
1194,0
1195,1
1196,0
1197,1
1198,0
1199,1
1200,0
1201,0
1202,1
1203,0
1204,1
1205,0
1206,1
1207,0
1208,1
1209,0
1210,1
1211,1
1212,0
1213,1
1214,0
1215,1
1216,0
1217,1
1218,0
1219,1
1220,0
1221,1
1222,0
1223,1
1224,0
1225,1
1226,0
1227,1
1228,0
1229,1
1230,0
1231,1
1232,0
1233,1
1234,0
1235,0
1236,1
1237,1
1238,0
1239,0
1240,1
1241,0
1242,1
1243,0
1244,1
1245,0
1246,1
1247,0
1248,1
1249,0
1250,1
1251,0
1252,1
1253,0
1254,0
1255,1
1256,0
1257,1
1258,0
1259,1
1260,0
1261,1
1262,0
1263,0
1264,1
1265,0
1266,1
1267,0
1268,0
1269,1
1270,0
1271,1
1272,0
1273,1
1274,0
1275,0
1276,1
1277,0
1278,1
1279,0
1280,1
1281,0
1282,0
1283,1
1284,0
1285,1
1286,0
1287,1
1288,0
1289,0
1290,1
1291,0
1292,1
1293,0
1294,1
1295,0
1296,1
1297,0
1298,0
1299,1
1300,0
1301,1
1302,0
1303,1
1304,0
1305,1
1306,0
1307,0
1308,1
1309,0
1310,0
1311,1
1312,0
1313,0
1314,1
1315,0
1316,1
1317,1
1318,0
1319,1
1320,0
1321,1
1322,0
1323,1
1324,0
1325,1
1326,0
1327,1
1328,0
1329,1
1330,0
1331,1
1332,0
1333,1
1334,0
1335,1
1336,1
1337,0
1338,1
1339,0
1340,1
1341,0
1342,1
1343,0
1344,1
1345,0
1346,1
1347,0
1348,1
1349,0
1350,1
1351,0
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,1
1359,0
1360,0
1361,1
1362,0
1363,1
1364,0
1365,1
1366,0
1367,1
1368,0
1369,1
1370,0
1371,1
1372,0
1373,0
1374,1
1375,0
1376,1
1377,0
1378,1
1379,0
1380,1
1381,0
1382,1
1383,0
1384,1
1385,0
1386,1
1387,0
1388,0
1389,1
1390,0
1391,1
1392,0
1393,1
1394,0
1395,1
1396,0
1397,0
1398,1
1399,0
1400,1
1401,0
1402,1
1403,0
1404,1
1405,0
1406,1
1407,0
1408,1
1409,0
1410,1
1411,0
1412,1
1413,0
1414,1
1415,1
1416,0
1417,1
1418,0
1419,1
1420,0
1421,1
1422,0
1423,1
1424,0
1425,1
1426,0
1427,1
1428,0
1429,1
1430,0
1431,0
1432,1
1433,0
1434,1
1435,0
1436,1
1437,0
1438,1
1439,0
1440,1
1441,0
1442,1
1443,0
1444,1
1445,0
1446,1
1447,0
1448,1
1449,0
1450,1
1451,0
1452,1
1453,0
1454,1
1455,0
1456,1
1457,0
1458,1
1459,0
1460,1
1461,0
1462,1
1463,1
1464,0
1465,1
1466,0
1467,1
1468,0
1469,1
1470,1
1471,0
1472,1
1473,0
1474,1
1475,1
1476,0
1477,1
1478,1
1479,0
1480,1
1481,0
1482,1
1483,1
1484,0
1485,1
1486,0
1487,1
1488,0
1489,1
1490,0
1491,0
1492,0
1493,1
1494,0
1495,1
1496,1
1497,0
1498,1
1499,1
1500,0
1501,1
1502,0
1503,1
1504,1
1505,0
1506,1
1507,0
1508,1
1509,0
1510,1
1511,0
1512,1
1513,0
1514,1
1515,0
1516,1
1517,1
1518,0
1519,1
1520,0
1521,1
1522,0
1523,1
1524,0
1525,1
1526,0
1527,1
1528,0
1529,1
1530,0
1531,0
1532,1
1533,1
1534,1
1535,0
1536,1
1537,0
1538,1
1539,0
1540,1
1541,1
1542,0
1543,1
1544,0
1545,1
1546,0
1547,1
1548,0
1549,1
1550,0
1551,1
1552,0
1553,1
1554,0
1555,1
1556,1
1557,0
1558,1
1559,0
1560,1
1561,0
1562,1
1563,0
1564,1
1565,0
1566,1
1567,0
1568,1
1569,0
1570,1
1571,0
1572,1
1573,0
1574,1
1575,0
1576,1
1577,0
1578,1
1579,0
1580,0
1581,1
1582,0
1583,1
1584,0
1585,1
1586,0
1587,1
1588,0
1589,1
1590,0
1591,1
1592,0
1593,1
1594,0
1595,1
1596,0
1597,1
1598,0
1599,1
1600,0
1601,0
1602,1
1603,0
1604,1
1605,0
1606,1
1607,0
1608,1
1609,0
1610,0
1611,1
1612,0
1613,1
1614,0
1615,0
1616,1
1617,0
1618,1
1619,0
1620,1
1621,0
1622,0
1623,1
1624,0
1625,1
1626,0
1627,1
1628,0
1629,0
1630,1
1631,0
1632,1
1633,0
1634,1
1635,0
1636,1
1637,0
1638,1
1639,0
1640,1
1641,0
1642,1
1643,0
1644,0
1645,1
1646,0
1647,1
1648,0
1649,1
1650,0
1651,1
1652,1
1653,0
1654,1
1655,0
1656,1
1657,0
1658,1
1659,1
1660,0
1661,1
1662,0
1663,1
1664,0
1665,1
1666,1
1667,0
1668,1
1669,0
1670,1
1671,0
1672,1
1673,0
1674,1
1675,1
1676,0
1677,1
1678,0
1679,1
1680,0
1681,0
1682,1
1683,1
1684,1
1685,0
1686,1
1687,0
1688,1
1689,0
1690,1
1691,0
1692,1
1693,1
1694,0
1695,1
1696,0
1697,1
1698,0
1699,1
1700,0
1701,1
1702,0
1703,1
1704,0
1705,1
1706,1
1707,0
1708,1
1709,0
1710,1
1711,0
1712,1
1713,1
1714,0
1715,1
1716,0
1717,1
1718,0
1719,1
1720,1
1721,0
1722,0
1723,1
1724,1
1725,0
1726,1
1727,0
1728,1
1729,0
1730,1
1731,1
1732,0
1733,1
1734,0
1735,1
1736,0
1737,1
1738,0
1739,1
1740,0
1741,1
1742,1
1743,0
1744,1
1745,0
1746,1
1747,0
1748,1
1749,0
1750,1
1751,0
1752,1
1753,0
1754,1
1755,1
1756,0
1757,1
1758,1
1759,0
1760,0
1761,1
1762,1
1763,0
1764,1
1765,0
1766,1
1767,0
1768,1
1769,0
1770,1
1771,0
1772,1
1773,0
1774,1
1775,0
1776,1
1777,0
1778,1
1779,0
1780,1
1781,0
1782,1
1783,0
1784,1
1785,0
1786,1
1787,0
1788,0
1789,1
1790,0
1791,1
1792,0
1793,1
1794,0
1795,1
1796,0
1797,1
1798,0
1799,1
1800,0
1801,1
1802,0
1803,1
1804,0
1805,1
1806,0
1807,1
1808,0
1809,0
1810,1
1811,0
1812,1
1813,0
1814,1
1815,0
1816,1
1817,0
1818,1
1819,0
1820,0
1821,1
1822,1
1823,0
1824,1
1825,0
1826,1
1827,0
1828,1
1829,0
1830,1
1831,0
1832,1
1833,0
1834,1
1835,1
1836,0
1837,1
1838,1
1839,0
1840,1
1841,1
1842,0
1843,1
1844,1
1845,0
1846,1
1847,1
1848,0
1849,1
1850,0
1851,1
1852,0
1853,1
1854,1
1855,0
1856,1
1857,0
1858,1
1859,1
1860,0
1861,1
1862,1
1863,0
1864,1
1865,0
1866,1
1867,1
1868,0
1869,1
1870,0
1871,1
1872,0
1873,1
1874,1
1875,0
1876,1
1877,0
1878,1
1879,0
1880,1
1881,0
1882,1
1883,0
1884,1
1885,0
1886,1
1887,1
1888,0
1889,1
1890,0
1891,1
1892,0
1893,0
1894,1
1895,1
1896,0
1897,1
1898,0
1899,0
1900,1
1901,0
1902,1
1903,0
1904,1
1905,0
1906,0
1907,1
1908,0
1909,0
1910,1
1911,0
1912,1
1913,0
1914,0
1915,1
1916,0
1917,1
1918,0
1919,0
1920,1
1921,0
1922,0
1923,1
1924,0
1925,1
1926,0
1927,0
1928,1
1929,0
1930,0
1931,1
1932,0
1933,1
1934,0
1935,1
1936,0
1937,0
1938,1
1939,0
1940,1
1941,0
1942,1
1943,0
1944,1
1945,0
1946,1
1947,0
1948,1
1949,0
1950,1
1951,1
1952,0
1953,1
1954,1
1955,0
1956,1
1957,0
1958,1
1959,1
1960,0
1961,1
1962,1
1963,0
1964,1
1965,1
1966,0
1967,1
1968,1
1969,0
1970,1
1971,0
1972,1
1973,1
1974,0
1975,1
1976,0
1977,1
1978,0
1979,1
1980,0
1981,1
1982,0
1983,1
1984,0
1985,1
1986,1
1987,0
1988,1
1989,0
1990,1
1991,1
1992,0
1993,1
1994,0
1995,1
1996,0
1997,1
1998,1
1999,0
2000,1
2001,0
2002,1
2003,1
2004,0
2005,1
2006,0
2007,1
2008,0
2009,1
2010,0
2011,1
2012,0
2013,1
2014,0
2015,1
2016,0
2017,1
2018,0
2019,0
2020,1
2021,0
2022,1
2023,0
2024,1
2025,0
2026,1
2027,0
2028,0
2029,1
2030,1
2031,0
2032,1
2033,0
2034,1
2035,0
2036,1
2037,0
2038,0
2039,1
2040,0
2041,1
2042,0
2043,1
2044,0
2045,0
2046,1
2047,0
2048,1
2049,0
2050,1
2051,0
2052,1
2053,0
2054,0
2055,1
2056,0
2057,1
2058,0
2059,1
2060,0
2061,0
2062,1
2063,0
2064,1
2065,0
2066,1
2067,0
2068,1
2069,0
2070,1
2071,0
2072,1
2073,0
2074,1
2075,0
2076,0
2077,1
2078,1
2079,0
2080,1
2081,0
2082,1
2083,0
2084,1
2085,0
2086,1
2087,0
2088,1
2089,0
2090,1
2091,0
2092,1
2093,1
2094,0
2095,1
2096,1
2097,0
2098,1
2099,0
2100,1
2101,0
2102,1
2103,0
2104,1
2105,1
2106,0
2107,1
2108,0
2109,1
2110,0
2111,1
2112,1
2113,0
2114,1
2115,0
2116,1
2117,0
2118,1
2119,1
2120,0
2121,1
2122,0
2123,0
2124,1
2125,1
2126,0
2127,1
2128,0
2129,1
2130,0
2131,1
2132,0
2133,1
2134,0
2135,0
2136,1
2137,0
2138,1
2139,0
2140,1
2141,0
2142,1
2143,0
2144,1
2145,0
2146,0
2147,1
2148,0
2149,0
2150,1
2151,0
2152,0
2153,1
2154,0
2155,1
2156,0
2157,1
2158,0
2159,1
2160,0
2161,1
2162,0
2163,1
2164,0
2165,1
2166,0
2167,1
2168,0
2169,1
2170,0
2171,1
2172,0
2173,1
2174,0
2175,1
2176,1
2177,0
2178,1
2179,0
2180,1
2181,0
2182,1
2183,1
2184,0
2185,1
2186,0
2187,1
2188,0
2189,1
2190,1
2191,0
2192,1
2193,0
2194,1
2195,0
2196,0
2197,1
2198,1
2199,0
2200,1
2201,0
2202,1
2203,0
2204,0
2205,1
2206,0
2207,0
2208,1
2209,1
2210,0
2211,1
2212,0
2213,1
2214,0
2215,1
2216,0
2217,1
2218,0
2219,1
2220,0
2221,1
2222,0
2223,1
2224,0
2225,1
2226,1
2227,0
2228,1
2229,0
2230,1
2231,0
2232,1
2233,0
2234,1
2235,0
2236,1
2237,1
2238,0
2239,1
2240,0
2241,1
2242,0
2243,1
2244,0
2245,1
2246,1
2247,0
2248,0
2249,1
2250,0
2251,1
2252,0
2253,1
2254,1
2255,0
2256,1
2257,0
2258,1
2259,0
2260,0
2261,1
2262,1
2263,0
2264,1
2265,1
2266,1
2267,0
2268,1
2269,0
2270,1
2271,0
2272,1
2273,0
2274,1
2275,0
2276,1
2277,0
2278,1
2279,0
2280,1
2281,1
2282,0
2283,1
2284,0
2285,1
2286,0
2287,1
2288,0
2289,1
2290,0
2291,0
2292,1
2293,0
2294,1
2295,0
2296,1
2297,0
2298,1
2299,0
2300,1
2301,0
2302,1
2303,0
2304,0
2305,1
2306,1
2307,0
2308,1
2309,0
2310,1
2311,0
2312,1
2313,0
2314,1
2315,0
2316,1
2317,0
2318,1
2319,0
2320,0
2321,1
2322,0
2323,0
2324,1
2325,0
2326,1
2327,0
2328,1
2329,0
2330,1
2331,0
2332,1
2333,0
2334,1
2335,0
2336,1
2337,0
2338,1
2339,0
2340,1
2341,0
2342,1
2343,0
2344,1
2345,0
2346,1
2347,0
2348,1
2349,0
2350,1
2351,0
2352,1
2353,0
2354,1
2355,0
2356,1
2357,0
2358,1
2359,1
2360,0
2361,1
2362,0
2363,1
2364,0
2365,1
2366,0
2367,1
2368,0
2369,0
2370,1
2371,0
2372,1
2373,0
2374,0
2375,1
2376,1
2377,1
2378,0
2379,1
2380,0
2381,1
2382,1
2383,0
2384,1
2385,0
2386,0
2387,1
2388,0
2389,1
2390,0
2391,0
2392,1
2393,0
2394,1
2395,0
2396,0
2397,1
2398,0
2399,1
2400,0
2401,0
2402,1
2403,1
2404,0
2405,0
2406,1
2407,0
2408,1
2409,0
2410,1
2411,0
2412,0
2413,1
2414,0
2415,1
2416,0
2417,1
2418,0
2419,1
2420,0
2421,1
2422,0
2423,1
2424,1
2425,0
2426,1
2427,0
2428,1
2429,0
2430,1
2431,0
2432,1
2433,1
2434,0
2435,1
2436,0
2437,1
2438,0
2439,1
2440,0
2441,1
2442,0
2443,1
2444,1
2445,0
2446,1
2447,0
2448,1
2449,0
2450,1
2451,0
2452,1
2453,0
2454,1
2455,0
2456,0
2457,1
2458,0
2459,1
2460,0
2461,1
2462,0
2463,1
2464,0
2465,1
2466,0
2467,1
2468,0
2469,1
2470,0
2471,1
2472,0
2473,0
2474,1
2475,0
2476,1
2477,0
2478,1
2479,0
2480,1
2481,0
2482,1
2483,0
2484,1
2485,0
2486,1
2487,0
2488,0
2489,1
2490,0
2491,1
2492,0
2493,1
2494,0
2495,1
2496,0
2497,0
2498,1
2499,0
2500,1
2501,0
2502,1
2503,0
2504,1
2505,0
2506,1
2507,0
2508,1
2509,0
2510,1
2511,0
2512,1
2513,0
2514,1
2515,0
2516,1
2517,1
2518,0
2519,1
2520,0
2521,1
2522,0
2523,1
2524,0
2525,1
2526,1
2527,0
2528,1
2529,0
2530,1
2531,0
2532,1
2533,0
2534,1
2535,0
2536,1
2537,0
2538,0
2539,1
2540,0
2541,1
2542,0
2543,1
2544,0
2545,1
2546,0
2547,1
2548,0
2549,0
2550,1
2551,0
2552,1
2553,0
2554,1
2555,0
2556,1
2557,0
2558,1
2559,0
2560,1
2561,0
2562,1
2563,0
2564,1
2565,0
2566,0
2567,0
2568,1
2569,0
2570,1
2571,0
2572,1
2573,0
2574,1
2575,0
2576,1
2577,1
2578,0
2579,1
2580,0
2581,1
2582,0
2583,1
2584,0
2585,1
2586,0
2587,1
2588,0
2589,1
2590,0
2591,1
2592,0
2593,1
2594,0
2595,1
2596,0
2597,1
2598,0
2599,0
2600,1
2601,0
2602,1
2603,1
2604,0
2605,1
2606,0
2607,1
2608,0
2609,1
2610,0
2611,1
2612,0
2613,1
2614,0
2615,0
2616,1
2617,0
2618,1
2619,0
2620,1
2621,0
2622,0
2623,1
2624,0
2625,1
2626,0
2627,1
2628,0
2629,0
2630,1
2631,0
2632,1
2633,0
2634,1
2635,0
2636,0
2637,1
2638,0
2639,1
2640,0
2641,0
2642,1
2643,0
2644,1
2645,0
2646,1
2647,1
2648,0
2649,1
2650,0
2651,1
2652,1
2653,0
2654,1
2655,0
2656,1
2657,0
2658,1
2659,0
2660,1
2661,1
2662,0
2663,1
2664,0
2665,1
2666,0
2667,1
2668,1
2669,0
2670,1
2671,1
2672,0
2673,0
2674,1
2675,1
2676,0
2677,1
2678,0
2679,1
2680,0
2681,1
2682,0
2683,1
2684,0
2685,1
2686,0
2687,1
2688,0
2689,1
2690,0
2691,1
2692,0
2693,1
2694,0
2695,1
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,0
2703,0
2704,1
2705,0
2706,1
2707,0
2708,1
2709,0
2710,1
2711,0
2712,1
2713,0
2714,0
2715,1
2716,0
2717,1
2718,0
2719,1
2720,0
2721,0
2722,1
2723,0
2724,1
2725,0
2726,0
2727,1
2728,0
2729,1
2730,0
2731,1
2732,0
2733,1
2734,0
2735,0
2736,1
2737,0
2738,1
2739,0
2740,1
2741,0
2742,1
2743,0
2744,1
2745,0
2746,1
2747,0
2748,1
2749,1
2750,0
2751,1
2752,0
2753,1
2754,0
2755,1
2756,0
2757,1
2758,0
2759,0
2760,1
2761,1
2762,1
2763,0
2764,0
2765,1
2766,1
2767,0
2768,1
2769,0
2770,1
2771,1
2772,0
2773,1
2774,0
2775,1
2776,1
2777,0
2778,1
2779,0
2780,1
2781,0
2782,1
2783,0
2784,1
2785,0
2786,1
2787,0
2788,1
2789,1
2790,0
2791,1
2792,0
2793,0
2794,1
2795,0
2796,1
2797,0
2798,1
2799,0
2800,1
2801,0
2802,1
2803,0
2804,1
2805,0
2806,0
2807,1
2808,0
2809,1
2810,0
2811,0
2812,1
2813,0
2814,0
2815,1
2816,0
2817,0
2818,1
2819,0
2820,1
2821,0
2822,0
2823,1
2824,0
2825,1
2826,0
2827,0
2828,1
2829,0
2830,1
2831,0
2832,0
2833,0
2834,1
2835,0
2836,1
2837,0
2838,1
2839,0
2840,1
2841,0
2842,1
2843,0
2844,0
2845,1
2846,0
2847,1
2848,0
2849,0
2850,1
2851,0
2852,1
2853,0
2854,1
2855,0
2856,0
2857,1
2858,0
2859,1
2860,0
2861,1
2862,0
2863,1
2864,0
2865,0
2866,1
2867,1
2868,0
2869,0
2870,1
2871,1
2872,0
2873,1
2874,0
2875,1
2876,0
2877,1
2878,0
2879,1
2880,0
2881,1
2882,0
2883,1
2884,1
2885,0
2886,1
2887,0
2888,1
2889,0
2890,1
2891,0
2892,1
2893,0
2894,1
2895,1
2896,0
2897,1
2898,0
2899,0
2900,1
2901,0
2902,1
2903,1
2904,0
2905,1
2906,0
2907,0
2908,1
2909,0
2910,1
2911,0
2912,1
2913,0
2914,1
2915,0
2916,1
2917,0
2918,1
2919,0
2920,1
2921,1
2922,0
2923,1
2924,0
2925,1
2926,0
2927,1
2928,0
2929,1
2930,0
2931,1
2932,0
2933,1
2934,0
2935,0
2936,1
2937,0
2938,1
2939,0
2940,1
2941,0
2942,0
2943,1
2944,0
2945,1
2946,0
2947,1
2948,0
2949,0
2950,1
2951,0
2952,1
2953,0
2954,1
2955,0
2956,1
2957,1
2958,0
2959,0
2960,1
2961,0
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,0
2970,1
2971,0
2972,1
2973,0
2974,1
2975,0
2976,0
2977,1
2978,0
2979,1
2980,1
2981,0
2982,1
2983,0
2984,1
2985,0
2986,1
2987,0
2988,1
2989,0
2990,1
2991,1
2992,0
2993,1
2994,0
2995,1
