,Machine_Action
532,1
533,0
534,1
535,0
536,1
537,0
538,1
539,0
540,1
541,0
542,1
543,0
544,0
545,0
546,1
547,1
548,1
549,1
550,1
551,0
552,1
553,0
554,0
555,0
556,0
557,0
558,1
559,1
560,1
561,1
562,0
563,0
564,1
565,0
566,1
567,0
568,1
569,0
570,0
571,1
572,1
573,1
574,0
575,0
576,0
577,1
578,1
579,0
580,0
581,1
582,1
583,0
584,0
585,1
586,0
587,1
588,1
589,0
590,0
591,1
592,0
593,1
594,0
595,1
596,1
597,0
598,0
599,0
600,1
601,1
602,0
603,1
604,0
605,1
606,0
607,0
608,1
609,1
610,0
611,0
612,1
613,0
614,1
615,1
616,0
617,0
618,1
619,0
620,1
621,0
622,1
623,0
624,1
625,0
626,1
627,0
628,1
629,0
630,0
631,1
632,1
633,0
634,1
635,0
636,0
637,1
638,0
639,1
640,0
641,1
642,0
643,1
644,0
645,1
646,0
647,1
648,0
649,0
650,1
651,1
652,0
653,0
654,1
655,1
656,0
657,0
658,1
659,0
660,1
661,0
662,1
663,0
664,1
665,0
666,1
667,0
668,0
669,1
670,1
671,0
672,0
673,1
674,1
675,0
676,0
677,1
678,0
679,1
680,0
681,1
682,0
683,1
684,0
685,1
686,0
687,1
688,0
689,1
690,0
691,1
692,0
693,1
694,0
695,0
696,1
697,1
698,0
699,1
700,0
701,0
702,1
703,1
704,0
705,1
706,0
707,0
708,1
709,1
710,0
711,1
712,0
713,1
714,0
715,1
716,0
717,1
718,0
719,1
720,1
721,0
722,0
723,1
724,1
725,0
726,1
727,0
728,0
729,1
730,0
731,1
732,0
733,1
734,0
735,1
736,1
737,0
738,0
739,1
740,0
741,1
742,0
743,0
744,1
745,1
746,0
747,0
748,1
749,0
750,0
751,1
752,1
753,0
754,1
755,0
756,0
757,1
758,1
759,0
760,0
761,1
762,1
763,0
764,0
765,1
766,0
767,1
768,1
769,0
770,1
771,0
772,0
773,0
774,1
775,1
776,1
777,0
778,0
779,1
780,0
781,1
782,1
783,0
784,0
785,0
786,1
787,1
788,1
789,0
790,0
791,0
792,1
793,1
794,0
795,1
796,0
797,1
798,0
799,0
800,1
801,1
802,0
803,1
804,0
805,0
806,1
807,1
808,0
809,0
810,1
811,1
812,0
813,0
814,0
815,1
816,1
817,1
818,0
819,0
820,1
821,1
822,0
823,0
824,1
825,1
826,0
827,0
828,0
829,1
830,1
831,0
832,1
833,0
834,1
835,0
836,0
837,1
838,1
839,0
840,0
841,1
842,1
843,0
844,0
845,1
846,0
847,1
848,0
849,1
850,1
851,0
852,0
853,1
854,0
855,0
856,1
857,1
858,0
859,1
860,0
861,0
862,1
863,1
864,0
865,0
866,1
867,1
868,0
869,0
870,1
871,0
872,1
873,0
874,1
875,0
876,1
877,0
878,1
879,0
880,0
881,1
882,1
883,0
884,0
885,1
886,0
887,1
888,0
889,1
890,1
891,0
892,0
893,1
894,0
895,1
896,0
897,0
898,1
899,1
900,0
901,0
902,1
903,0
904,1
905,1
906,0
907,0
908,0
909,1
910,1
911,0
912,0
913,1
914,1
915,0
916,1
917,0
918,0
919,1
920,1
921,0
922,0
923,1
924,0
925,1
926,0
927,1
928,0
929,1
930,0
931,1
932,0
933,1
934,0
935,1
936,0
937,1
938,0
939,1
940,0
941,1
942,0
943,1
944,1
945,0
946,0
947,0
948,1
949,1
950,0
951,1
952,1
953,0
954,1
955,0
956,1
957,0
958,1
959,0
960,1
961,0
962,1
963,0
964,1
965,0
966,1
967,0
968,1
969,0
970,0
971,1
972,0
973,0
974,1
975,1
976,1
977,0
978,1
979,0
980,1
981,1
982,0
983,0
984,0
985,0
986,0
987,1
988,1
989,1
990,1
991,0
992,0
993,1
994,0
995,0
996,0
997,0
998,1
999,1
1000,1
1001,1
1002,0
1003,1
1004,0
1005,1
1006,0
1007,1
1008,0
1009,1
1010,1
1011,0
1012,0
1013,1
1014,0
1015,0
1016,0
1017,0
1018,1
1019,1
1020,1
1021,1
1022,0
1023,1
1024,0
1025,1
1026,0
1027,1
1028,0
1029,1
1030,1
1031,0
1032,0
1033,1
1034,0
1035,1
1036,0
1037,0
1038,0
1039,0
1040,1
1041,1
1042,1
1043,0
1044,1
1045,1
1046,0
1047,1
1048,0
1049,0
1050,1
1051,0
1052,1
1053,1
1054,0
1055,0
1056,1
1057,1
1058,0
1059,0
1060,1
1061,1
1062,0
1063,0
1064,1
1065,1
1066,0
1067,1
1068,1
1069,0
1070,0
1071,1
1072,0
1073,1
1074,0
1075,0
1076,0
1077,0
1078,1
1079,1
1080,1
1081,1
1082,0
1083,0
1084,1
1085,0
1086,1
1087,0
1088,1
1089,1
1090,0
1091,0
1092,1
1093,0
1094,1
1095,0
1096,1
1097,0
1098,1
1099,0
1100,1
1101,0
1102,1
1103,1
1104,0
1105,1
1106,0
1107,0
1108,1
1109,0
1110,1
1111,1
1112,0
1113,1
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,0
1121,0
1122,1
1123,1
1124,1
1125,1
1126,0
1127,1
1128,0
1129,0
1130,1
1131,1
1132,0
1133,0
1134,1
1135,1
1136,0
1137,0
1138,1
1139,0
1140,1
1141,1
1142,0
1143,1
1144,1
1145,0
1146,0
1147,1
1148,0
1149,0
1150,0
1151,0
1152,1
1153,1
1154,1
1155,1
1156,0
1157,1
1158,1
1159,0
1160,0
1161,0
1162,0
1163,0
1164,1
1165,1
1166,1
1167,1
1168,0
1169,0
1170,1
1171,1
1172,1
1173,0
1174,0
1175,0
1176,1
1177,0
1178,1
1179,0
1180,0
1181,0
1182,1
1183,1
1184,1
1185,0
1186,1
1187,0
1188,0
1189,1
1190,1
1191,0
1192,1
1193,0
1194,0
1195,1
1196,1
1197,0
1198,1
1199,0
1200,0
1201,1
1202,1
1203,0
1204,0
1205,1
1206,1
1207,1
1208,0
1209,0
1210,0
1211,1
1212,1
1213,0
1214,0
1215,1
1216,1
1217,0
1218,1
1219,0
1220,0
1221,1
1222,0
1223,1
1224,1
1225,0
1226,1
1227,0
1228,0
1229,1
1230,0
1231,1
1232,1
1233,0
1234,0
1235,1
1236,0
1237,1
1238,1
1239,0
1240,0
1241,1
1242,0
1243,1
1244,0
1245,1
1246,1
1247,0
1248,0
1249,1
1250,0
1251,1
1252,0
1253,1
1254,0
1255,1
1256,0
1257,1
1258,0
1259,1
1260,0
1261,1
1262,1
1263,0
1264,0
1265,1
1266,0
1267,1
1268,0
1269,1
1270,0
1271,1
1272,0
1273,1
1274,0
1275,0
1276,1
1277,1
1278,0
1279,1
1280,0
1281,0
1282,1
1283,1
1284,1
1285,0
1286,0
1287,1
1288,0
1289,1
1290,0
1291,0
1292,1
1293,1
1294,0
1295,1
1296,0
1297,0
1298,1
1299,0
1300,1
1301,1
1302,0
1303,0
1304,1
1305,0
1306,1
1307,0
1308,1
1309,1
1310,0
1311,0
1312,1
1313,0
1314,1
1315,0
1316,1
1317,0
1318,1
1319,0
1320,0
1321,1
1322,1
1323,0
1324,1
1325,0
1326,0
1327,1
1328,1
1329,0
1330,0
1331,1
1332,1
1333,0
1334,0
1335,1
1336,0
1337,1
1338,0
1339,1
1340,0
1341,1
1342,0
1343,1
1344,0
1345,1
1346,0
1347,1
1348,0
1349,1
1350,0
1351,0
1352,1
1353,1
1354,0
1355,1
1356,0
1357,1
1358,0
1359,0
1360,1
1361,0
1362,1
1363,1
1364,0
1365,0
1366,1
1367,0
1368,1
1369,0
1370,1
1371,0
1372,1
1373,0
1374,1
1375,0
1376,1
1377,0
1378,1
1379,0
1380,1
1381,0
1382,0
1383,1
1384,1
1385,0
1386,0
1387,1
1388,1
1389,0
1390,0
1391,1
1392,0
1393,1
1394,1
1395,0
1396,0
1397,1
1398,1
1399,0
1400,0
1401,1
1402,0
1403,1
1404,1
1405,0
1406,0
1407,1
1408,0
1409,1
1410,1
1411,0
1412,0
1413,1
1414,1
1415,0
1416,0
1417,1
1418,1
1419,0
1420,1
1421,1
1422,0
1423,0
1424,1
1425,1
1426,0
1427,1
1428,0
1429,1
1430,0
1431,1
1432,0
1433,0
1434,0
1435,1
1436,1
1437,0
1438,1
1439,0
1440,0
1441,1
1442,0
1443,1
1444,0
1445,1
1446,0
1447,1
1448,1
1449,1
1450,0
1451,0
1452,1
1453,0
1454,1
1455,0
1456,1
1457,0
1458,1
1459,0
1460,0
1461,1
1462,1
1463,0
1464,0
1465,0
1466,1
1467,1
1468,1
1469,0
1470,1
1471,0
1472,1
1473,0
1474,1
1475,0
1476,1
1477,0
1478,1
1479,0
1480,0
1481,1
1482,1
1483,0
1484,0
1485,1
1486,1
1487,0
1488,0
1489,1
1490,1
1491,0
1492,1
1493,0
1494,0
1495,1
1496,1
1497,0
1498,1
1499,0
1500,1
1501,0
1502,0
1503,1
1504,1
1505,0
1506,1
1507,0
1508,0
1509,1
1510,1
1511,0
1512,0
1513,1
1514,1
1515,0
1516,1
1517,0
1518,1
1519,0
1520,0
1521,1
1522,0
1523,1
1524,1
1525,0
1526,0
1527,1
1528,1
1529,0
1530,1
1531,0
1532,1
1533,0
1534,0
1535,1
1536,0
1537,1
1538,1
1539,0
1540,0
1541,1
1542,1
1543,0
1544,0
1545,1
1546,1
1547,0
1548,1
1549,0
1550,0
1551,1
1552,1
1553,0
1554,0
1555,1
1556,1
1557,0
1558,1
1559,0
1560,0
1561,1
1562,1
1563,0
1564,0
1565,1
1566,1
1567,0
1568,1
1569,0
1570,0
1571,1
1572,1
1573,0
1574,0
1575,1
1576,1
1577,0
1578,1
1579,0
1580,0
1581,1
1582,1
1583,0
1584,1
1585,0
1586,0
1587,1
1588,1
1589,0
1590,1
1591,0
1592,0
1593,1
1594,0
1595,1
1596,1
1597,0
1598,1
1599,0
1600,1
1601,0
1602,0
1603,1
1604,1
1605,0
1606,1
1607,0
1608,1
1609,0
1610,0
1611,1
1612,0
1613,1
1614,1
1615,0
1616,1
1617,0
1618,1
1619,0
1620,0
1621,1
1622,1
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,0
1630,1
1631,0
1632,0
1633,1
1634,1
1635,0
1636,1
1637,1
1638,0
1639,0
1640,0
1641,0
1642,1
1643,1
1644,1
1645,1
1646,0
1647,0
1648,1
1649,0
1650,1
1651,0
1652,1
1653,0
1654,0
1655,1
1656,1
1657,0
1658,1
1659,0
1660,1
1661,0
1662,1
1663,0
1664,1
1665,0
1666,0
1667,1
1668,1
1669,1
1670,0
1671,0
1672,1
1673,0
1674,1
1675,0
1676,1
1677,0
1678,1
1679,0
1680,1
1681,0
1682,1
1683,0
1684,1
1685,0
1686,1
1687,0
1688,1
1689,1
1690,0
1691,0
1692,1
1693,0
1694,1
1695,0
1696,1
1697,1
1698,0
1699,0
1700,1
1701,0
1702,1
1703,0
1704,1
1705,0
1706,1
1707,1
1708,0
1709,0
1710,1
1711,0
1712,1
1713,1
1714,0
1715,0
1716,1
1717,1
1718,0
1719,0
1720,1
1721,0
1722,1
1723,1
1724,0
1725,1
1726,0
1727,0
1728,1
1729,1
1730,0
1731,1
1732,0
1733,1
1734,0
1735,0
1736,1
1737,0
1738,1
1739,1
1740,0
1741,1
1742,0
1743,1
1744,0
1745,0
1746,1
1747,1
1748,1
1749,0
1750,0
1751,1
1752,0
1753,0
1754,1
1755,1
1756,1
1757,0
1758,0
1759,1
1760,0
1761,1
1762,0
1763,1
1764,0
1765,1
1766,0
1767,1
1768,1
1769,0
1770,0
1771,1
1772,0
1773,1
1774,1
1775,0
1776,0
1777,1
1778,0
1779,1
1780,1
1781,1
1782,0
1783,0
1784,0
1785,1
1786,1
1787,0
1788,1
1789,0
1790,1
1791,0
1792,1
1793,1
1794,0
1795,1
1796,0
1797,1
1798,0
1799,1
1800,0
1801,1
1802,0
1803,1
1804,0
1805,1
1806,1
1807,0
1808,1
1809,0
1810,1
1811,0
1812,1
1813,1
1814,0
1815,1
1816,1
1817,1
1818,0
1819,1
1820,1
1821,0
1822,0
1823,0
1824,0
1825,1
1826,1
1827,0
1828,0
1829,1
1830,1
1831,0
1832,1
1833,0
1834,0
1835,1
1836,1
1837,0
1838,0
1839,1
1840,1
1841,0
1842,0
1843,0
1844,1
1845,1
1846,1
1847,1
1848,0
1849,0
1850,0
1851,0
1852,0
1853,1
1854,1
1855,1
1856,1
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,1
1873,0
1874,0
1875,1
1876,0
1877,1
1878,0
1879,1
1880,0
1881,1
1882,0
1883,1
1884,0
1885,1
1886,0
1887,1
1888,0
1889,0
1890,0
1891,1
1892,1
1893,1
1894,0
1895,1
1896,0
1897,0
1898,0
1899,1
1900,1
1901,1
1902,0
1903,1
1904,0
1905,0
1906,0
1907,1
1908,1
1909,1
1910,0
1911,1
1912,0
1913,0
1914,0
1915,1
1916,1
1917,1
1918,0
1919,1
1920,0
1921,1
1922,0
1923,0
1924,0
1925,1
1926,1
1927,1
1928,0
1929,0
1930,0
1931,1
1932,1
1933,0
1934,1
1935,0
1936,0
1937,1
1938,1
1939,1
1940,0
1941,0
1942,1
1943,0
1944,0
1945,1
1946,1
1947,0
1948,1
1949,0
1950,1
1951,0
1952,1
1953,0
1954,0
1955,1
1956,1
1957,0
1958,1
1959,0
1960,0
1961,1
1962,1
1963,0
1964,1
1965,0
1966,1
1967,0
1968,0
1969,1
1970,1
1971,0
1972,0
1973,1
1974,1
1975,0
1976,1
1977,0
1978,0
1979,1
1980,0
1981,1
1982,1
1983,0
1984,1
1985,0
1986,0
1987,0
1988,1
1989,1
1990,1
1991,1
1992,0
1993,0
1994,0
1995,0
1996,1
1997,1
1998,1
1999,0
2000,0
2001,1
2002,0
2003,1
2004,0
2005,1
2006,0
2007,1
2008,0
2009,1
2010,1
2011,0
2012,0
2013,0
2014,1
2015,1
2016,1
2017,0
2018,0
2019,0
2020,1
2021,1
2022,0
2023,0
2024,1
2025,1
2026,0
2027,1
2028,0
2029,0
2030,1
2031,1
2032,0
2033,0
2034,1
2035,0
2036,1
2037,0
2038,1
2039,0
2040,1
2041,1
2042,0
2043,0
2044,1
2045,0
2046,1
2047,0
2048,0
2049,1
2050,1
2051,0
2052,1
2053,0
2054,0
2055,1
2056,1
2057,0
2058,1
2059,0
2060,0
2061,1
2062,0
2063,1
2064,0
2065,1
2066,1
2067,0
2068,0
2069,1
2070,0
2071,1
2072,0
2073,1
2074,0
2075,1
2076,0
2077,1
2078,0
2079,1
2080,0
2081,0
2082,1
2083,1
2084,0
2085,1
2086,0
2087,0
2088,1
2089,0
2090,1
2091,0
2092,0
2093,1
2094,1
2095,0
2096,0
2097,1
2098,1
2099,0
2100,0
2101,1
2102,0
2103,1
2104,0
2105,1
2106,0
2107,1
2108,0
2109,1
2110,0
2111,1
2112,0
2113,1
2114,0
2115,1
2116,0
2117,1
2118,0
2119,1
2120,0
2121,1
2122,0
2123,0
2124,1
2125,1
2126,0
2127,0
2128,0
2129,0
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,0
2139,0
2140,0
2141,1
2142,1
2143,1
2144,0
2145,0
2146,0
2147,0
2148,0
2149,1
2150,0
2151,1
2152,0
2153,1
2154,0
2155,0
2156,0
2157,1
2158,1
2159,0
2160,0
2161,0
2162,0
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,0
2170,0
2171,0
2172,1
2173,0
2174,1
2175,0
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,1
2183,0
2184,0
2185,0
2186,0
2187,0
2188,1
2189,0
2190,1
2191,0
2192,1
2193,0
2194,1
2195,0
2196,1
2197,0
2198,1
2199,1
2200,0
2201,1
2202,1
2203,0
2204,1
2205,0
2206,1
2207,0
2208,1
2209,1
2210,1
2211,0
2212,0
2213,1
2214,1
2215,1
2216,1
2217,1
2218,0
2219,0
2220,0
2221,1
2222,1
2223,1
2224,1
2225,0
2226,1
2227,0
2228,1
2229,0
2230,0
2231,0
2232,1
2233,1
2234,1
2235,0
2236,0
2237,0
2238,1
2239,1
2240,1
2241,1
2242,0
2243,0
2244,0
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,1
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,1
2278,1
2279,1
2280,0
2281,1
2282,0
2283,0
2284,1
2285,1
2286,0
2287,1
2288,0
2289,1
2290,0
2291,1
2292,0
2293,1
2294,0
2295,1
2296,0
2297,0
2298,0
2299,1
2300,1
2301,1
2302,1
2303,1
2304,0
2305,0
2306,0
2307,1
2308,1
2309,0
2310,1
2311,0
2312,1
2313,0
2314,1
2315,0
2316,0
2317,1
2318,1
2319,0
2320,0
2321,1
2322,1
2323,0
2324,1
2325,0
2326,1
2327,0
2328,0
2329,1
2330,1
2331,0
2332,1
2333,0
2334,1
2335,0
2336,1
2337,1
2338,0
2339,1
2340,0
2341,1
2342,0
2343,1
2344,0
2345,1
2346,0
2347,0
2348,0
2349,0
2350,1
2351,1
2352,1
2353,1
2354,0
2355,1
2356,0
2357,1
2358,0
2359,0
2360,0
2361,0
2362,1
2363,1
2364,1
2365,1
2366,0
2367,1
2368,0
2369,0
2370,0
2371,0
2372,1
2373,1
2374,0
2375,1
2376,1
2377,0
2378,1
2379,0
2380,1
2381,0
2382,1
2383,0
2384,1
2385,0
2386,0
2387,1
2388,0
2389,1
2390,1
2391,1
2392,0
2393,0
2394,1
2395,1
2396,0
2397,0
2398,0
2399,1
2400,1
2401,1
2402,1
2403,0
2404,0
2405,1
2406,0
2407,1
2408,0
2409,1
2410,1
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,1
2418,1
2419,1
2420,1
2421,1
2422,0
2423,1
2424,0
2425,1
2426,0
2427,0
2428,1
2429,0
2430,1
2431,1
2432,0
2433,1
2434,0
2435,1
2436,0
2437,1
2438,0
2439,0
2440,1
2441,1
2442,0
2443,1
2444,0
2445,1
2446,0
2447,1
2448,1
2449,0
2450,1
2451,0
2452,1
2453,0
2454,1
2455,1
2456,0
2457,1
2458,1
2459,1
2460,1
2461,0
2462,1
2463,1
2464,0
2465,1
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2498,1
2499,1
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,1
2508,1
2509,0
2510,1
2511,0
2512,1
2513,0
2514,1
2515,1
2516,0
2517,1
2518,0
2519,1
2520,1
2521,1
2522,0
2523,1
2524,1
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,1
2533,1
2534,1
2535,1
2536,1
2537,0
2538,1
2539,0
2540,0
2541,1
2542,0
2543,1
2544,0
2545,1
2546,0
2547,1
2548,0
2549,1
2550,0
2551,0
2552,0
2553,1
2554,1
2555,1
2556,1
2557,0
2558,0
2559,1
2560,0
2561,1
2562,1
2563,0
2564,0
2565,1
2566,0
2567,0
2568,1
2569,0
2570,0
2571,0
2572,1
2573,1
2574,1
2575,1
2576,0
2577,0
2578,0
2579,0
2580,1
2581,1
2582,1
2583,0
2584,1
2585,0
2586,0
2587,1
2588,0
2589,1
2590,1
2591,0
2592,0
2593,1
2594,0
2595,1
2596,0
2597,0
2598,1
2599,1
2600,0
2601,1
2602,0
2603,0
2604,1
2605,1
2606,0
2607,0
2608,1
2609,1
2610,0
2611,0
2612,1
2613,0
2614,1
2615,0
2616,1
2617,0
2618,0
2619,1
2620,1
2621,0
2622,0
2623,1
2624,0
2625,1
2626,1
2627,0
2628,0
2629,0
2630,0
2631,1
2632,1
2633,1
2634,1
2635,0
2636,0
2637,0
2638,0
2639,1
2640,1
2641,1
2642,0
2643,0
2644,0
2645,1
2646,1
2647,0
2648,0
2649,0
2650,1
2651,1
2652,1
2653,0
2654,0
2655,0
2656,1
2657,1
2658,0
2659,0
2660,1
2661,0
2662,1
2663,0
2664,1
2665,0
2666,1
2667,0
2668,1
2669,0
2670,1
2671,0
2672,1
2673,0
2674,1
2675,0
2676,1
2677,1
2678,0
2679,0
2680,1
2681,1
2682,1
2683,0
2684,0
2685,1
2686,1
2687,1
2688,0
2689,0
2690,1
2691,0
2692,1
2693,0
2694,0
2695,1
2696,0
2697,1
2698,0
2699,1
2700,0
2701,1
2702,0
