,Machine_Action
1060,0
1061,0
1062,1
1063,0
1064,0
1065,1
1066,1
1067,1
1068,0
1069,0
1070,0
1071,1
1072,1
1073,1
1074,0
1075,1
1076,1
1077,0
1078,0
1079,0
1080,1
1081,0
1082,1
1083,0
1084,1
1085,0
1086,1
1087,0
1088,1
1089,1
1090,0
1091,1
1092,0
1093,1
1094,1
1095,0
1096,0
1097,0
1098,1
1099,1
1100,0
1101,0
1102,1
1103,1
1104,1
1105,0
1106,1
1107,0
1108,0
1109,1
1110,1
1111,0
1112,0
1113,0
1114,0
1115,0
1116,1
1117,1
1118,1
1119,0
1120,1
1121,0
1122,1
1123,0
1124,1
1125,1
1126,1
1127,1
1128,1
1129,0
1130,0
1131,0
1132,0
1133,1
1134,1
1135,1
1136,0
1137,1
1138,0
1139,0
1140,0
1141,1
1142,1
1143,1
1144,0
1145,1
1146,0
1147,1
1148,0
1149,0
1150,1
1151,1
1152,0
1153,0
1154,1
1155,1
1156,0
1157,1
1158,1
1159,1
1160,0
1161,0
1162,1
1163,0
1164,0
1165,1
1166,0
1167,1
1168,1
1169,0
1170,1
1171,0
1172,1
1173,0
1174,0
1175,0
1176,1
1177,1
1178,0
1179,1
1180,1
1181,0
1182,1
1183,0
1184,0
1185,0
1186,1
1187,1
1188,0
1189,0
1190,1
1191,1
1192,0
1193,0
1194,0
1195,1
1196,1
1197,1
1198,1
1199,0
1200,0
1201,0
1202,0
1203,1
1204,0
1205,1
1206,0
1207,1
1208,1
1209,1
1210,0
1211,1
1212,0
1213,0
1214,1
1215,0
1216,0
1217,1
1218,1
1219,1
1220,0
1221,0
1222,0
1223,1
1224,1
1225,0
1226,1
1227,0
1228,1
1229,1
1230,0
1231,0
1232,0
1233,1
1234,1
1235,1
1236,0
1237,0
1238,0
1239,1
1240,1
1241,1
1242,0
1243,0
1244,0
1245,1
1246,1
1247,1
1248,0
1249,0
1250,0
1251,0
1252,1
1253,0
1254,1
1255,1
1256,0
1257,1
1258,0
1259,1
1260,1
1261,1
1262,0
1263,0
1264,0
1265,0
1266,1
1267,1
1268,0
1269,1
1270,0
1271,1
1272,1
1273,1
1274,0
1275,0
1276,0
1277,0
1278,1
1279,0
1280,1
1281,1
1282,1
1283,1
1284,0
1285,0
1286,0
1287,1
1288,0
1289,1
1290,1
1291,0
1292,0
1293,0
1294,1
1295,1
1296,1
1297,1
1298,0
1299,0
1300,0
1301,0
1302,1
1303,0
1304,1
1305,1
1306,0
1307,1
1308,1
1309,1
1310,0
1311,0
1312,0
1313,1
1314,0
1315,1
1316,0
1317,1
1318,1
1319,1
1320,0
1321,0
1322,0
1323,0
1324,0
1325,1
1326,0
1327,1
1328,1
1329,1
1330,0
1331,1
1332,0
1333,1
1334,0
1335,1
1336,0
1337,1
1338,1
1339,1
1340,0
1341,0
1342,0
1343,0
1344,1
1345,1
1346,0
1347,1
1348,1
1349,1
1350,0
1351,0
1352,0
1353,0
1354,1
1355,1
1356,0
1357,1
1358,0
1359,1
1360,0
1361,1
1362,0
1363,1
1364,0
1365,1
1366,0
1367,1
1368,1
1369,1
1370,0
1371,0
1372,0
1373,1
1374,0
1375,1
1376,0
1377,1
1378,0
1379,1
1380,0
1381,1
1382,1
1383,1
1384,1
1385,0
1386,0
1387,0
1388,0
1389,0
1390,1
1391,1
1392,0
1393,1
1394,0
1395,1
1396,0
1397,1
1398,0
1399,1
1400,1
1401,0
1402,0
1403,1
1404,0
1405,1
1406,1
1407,0
1408,0
1409,1
1410,1
1411,1
1412,0
1413,0
1414,1
1415,0
1416,1
1417,0
1418,1
1419,0
1420,1
1421,1
1422,0
1423,0
1424,0
1425,1
1426,1
1427,0
1428,0
1429,1
1430,1
1431,0
1432,1
1433,0
1434,1
1435,0
1436,1
1437,0
1438,1
1439,0
1440,1
1441,0
1442,1
1443,0
1444,1
1445,0
1446,1
1447,0
1448,1
1449,0
1450,1
1451,0
1452,1
1453,0
1454,1
1455,0
1456,1
1457,1
1458,0
1459,0
1460,1
1461,1
1462,0
1463,0
1464,1
1465,0
1466,0
1467,1
1468,1
1469,1
1470,1
1471,1
1472,0
1473,0
1474,0
1475,0
1476,0
1477,1
1478,1
1479,0
1480,1
1481,1
1482,1
1483,0
1484,0
1485,0
1486,1
1487,1
1488,0
1489,0
1490,1
1491,1
1492,0
1493,1
1494,1
1495,1
1496,0
1497,0
1498,0
1499,0
1500,0
1501,1
1502,1
1503,0
1504,1
1505,1
1506,1
1507,0
1508,0
1509,0
1510,1
1511,0
1512,1
1513,1
1514,0
1515,1
1516,1
1517,0
1518,0
1519,0
1520,1
1521,1
1522,0
1523,1
1524,0
1525,1
1526,0
1527,1
1528,0
1529,1
1530,0
1531,1
1532,0
1533,1
1534,0
1535,1
1536,0
1537,1
1538,0
1539,1
1540,0
1541,1
1542,0
1543,1
1544,1
1545,0
1546,1
1547,0
1548,1
1549,0
1550,1
1551,0
1552,1
1553,0
1554,1
1555,0
1556,1
1557,0
1558,1
1559,0
1560,0
1561,1
1562,0
1563,1
1564,1
1565,0
1566,1
1567,0
1568,1
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,1
1580,1
1581,0
1582,0
1583,1
1584,0
1585,1
1586,0
1587,1
1588,0
1589,1
1590,1
1591,1
1592,1
1593,0
1594,0
1595,0
1596,0
1597,1
1598,0
1599,1
1600,0
1601,1
1602,1
1603,1
1604,0
1605,0
1606,0
1607,1
1608,0
1609,1
1610,1
1611,1
1612,1
1613,0
1614,0
1615,0
1616,0
1617,0
1618,1
1619,0
1620,1
1621,1
1622,0
1623,1
1624,1
1625,1
1626,1
1627,0
1628,0
1629,0
1630,0
1631,0
1632,1
1633,0
1634,1
1635,1
1636,1
1637,1
1638,1
1639,0
1640,0
1641,0
1642,0
1643,0
1644,1
1645,1
1646,1
1647,1
1648,0
1649,0
1650,0
1651,1
1652,1
1653,1
1654,0
1655,0
1656,0
1657,0
1658,1
1659,1
1660,1
1661,1
1662,0
1663,0
1664,0
1665,1
1666,0
1667,1
1668,0
1669,1
1670,1
1671,1
1672,0
1673,0
1674,0
1675,0
1676,1
1677,1
1678,1
1679,1
1680,1
1681,0
1682,0
1683,0
1684,0
1685,0
1686,1
1687,0
1688,1
1689,1
1690,0
1691,1
1692,1
1693,1
1694,1
1695,0
1696,0
1697,0
1698,0
1699,1
1700,1
1701,1
1702,1
1703,0
1704,0
1705,0
1706,0
1707,0
1708,1
1709,1
1710,1
1711,1
1712,1
1713,0
1714,0
1715,0
1716,0
1717,0
1718,1
1719,0
1720,1
1721,1
1722,1
1723,1
1724,1
1725,0
1726,0
1727,0
1728,0
1729,1
1730,1
1731,1
1732,0
1733,0
1734,0
1735,1
1736,1
1737,1
1738,1
1739,0
1740,0
1741,0
1742,0
1743,1
1744,1
1745,1
1746,1
1747,0
1748,0
1749,0
1750,1
1751,1
1752,1
1753,0
1754,0
1755,0
1756,0
1757,1
1758,1
1759,1
1760,1
1761,1
1762,0
1763,0
1764,0
1765,0
1766,0
1767,1
1768,1
1769,1
1770,1
1771,0
1772,0
1773,0
1774,1
1775,1
1776,0
1777,0
1778,1
1779,1
1780,1
1781,0
1782,0
1783,0
1784,1
1785,1
1786,1
1787,0
1788,0
1789,0
1790,1
1791,1
1792,1
1793,0
1794,0
1795,0
1796,1
1797,0
1798,1
1799,1
1800,1
1801,0
1802,0
1803,0
1804,1
1805,0
1806,1
1807,0
1808,1
1809,1
1810,1
1811,0
1812,0
1813,0
1814,1
1815,1
1816,1
1817,0
1818,0
1819,0
1820,0
1821,1
1822,1
1823,1
1824,0
1825,0
1826,1
1827,0
1828,1
1829,1
1830,1
1831,1
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,1
1839,1
1840,1
1841,1
1842,1
1843,0
1844,0
1845,0
1846,0
1847,1
1848,0
1849,1
1850,1
1851,1
1852,1
1853,0
1854,0
1855,0
1856,0
1857,1
1858,1
1859,1
1860,0
1861,0
1862,0
1863,1
1864,1
1865,0
1866,0
1867,1
1868,1
1869,1
1870,1
1871,0
1872,0
1873,0
1874,0
1875,1
1876,1
1877,0
1878,1
1879,1
1880,1
1881,0
1882,0
1883,0
1884,0
1885,1
1886,0
1887,1
1888,1
1889,1
1890,1
1891,0
1892,0
1893,0
1894,0
1895,0
1896,1
1897,1
1898,1
1899,1
1900,1
1901,0
1902,0
1903,0
1904,0
1905,1
1906,0
1907,1
1908,1
1909,1
1910,1
1911,0
1912,0
1913,0
1914,0
1915,1
1916,1
1917,1
1918,1
1919,1
1920,0
1921,0
1922,0
1923,0
1924,1
1925,0
1926,1
1927,1
1928,1
1929,0
1930,0
1931,0
1932,1
1933,1
1934,1
1935,1
1936,0
1937,0
1938,0
1939,0
1940,1
1941,0
1942,1
1943,0
1944,1
1945,1
1946,1
1947,1
1948,0
1949,0
1950,0
1951,0
1952,1
1953,0
1954,1
1955,1
1956,1
1957,1
1958,0
1959,0
1960,0
1961,0
1962,0
1963,1
1964,0
1965,1
1966,1
1967,1
1968,1
1969,0
1970,1
1971,0
1972,0
1973,0
1974,1
1975,0
1976,1
1977,1
1978,1
1979,1
1980,0
1981,0
1982,0
1983,0
1984,1
1985,0
1986,1
1987,1
1988,1
1989,1
1990,0
1991,0
1992,0
1993,0
1994,1
1995,0
1996,1
1997,1
1998,1
1999,1
2000,0
2001,0
2002,0
2003,0
2004,1
2005,1
2006,0
2007,1
2008,1
2009,1
2010,0
2011,0
2012,0
2013,0
2014,1
2015,0
2016,1
2017,0
2018,1
2019,1
2020,1
2021,1
2022,0
2023,1
2024,0
2025,0
2026,0
2027,0
2028,1
2029,1
2030,1
2031,0
2032,0
2033,0
2034,1
2035,1
2036,1
2037,0
2038,1
2039,0
2040,0
2041,0
2042,1
2043,1
2044,1
2045,0
2046,0
2047,0
2048,1
2049,1
2050,1
2051,0
2052,1
2053,0
2054,0
2055,0
2056,1
2057,0
2058,1
2059,0
2060,1
2061,0
2062,1
2063,1
2064,1
2065,0
2066,0
2067,0
2068,1
2069,0
2070,1
2071,1
2072,1
2073,0
2074,0
2075,0
2076,1
2077,0
2078,1
2079,0
2080,1
2081,0
2082,1
2083,0
2084,1
2085,0
2086,1
2087,0
2088,1
2089,1
2090,1
2091,0
2092,1
2093,0
2094,0
2095,0
2096,1
2097,0
2098,0
2099,1
2100,0
2101,1
2102,0
2103,1
2104,1
2105,0
2106,1
2107,1
2108,1
2109,0
2110,1
2111,0
2112,0
2113,0
2114,1
2115,0
2116,1
2117,0
2118,1
2119,1
2120,1
2121,0
2122,0
2123,0
2124,1
2125,0
2126,1
2127,1
2128,1
2129,0
2130,0
2131,0
2132,1
2133,1
2134,1
2135,0
2136,0
2137,0
2138,1
2139,1
2140,1
2141,0
2142,1
2143,0
2144,0
2145,0
2146,1
2147,0
2148,1
2149,1
2150,1
2151,0
2152,1
2153,0
2154,0
2155,0
2156,1
2157,0
2158,1
2159,1
2160,1
2161,0
2162,0
2163,0
2164,1
2165,0
2166,1
2167,1
2168,1
2169,0
2170,0
2171,0
2172,1
2173,1
2174,1
2175,0
2176,0
2177,0
2178,1
2179,0
2180,1
2181,0
2182,1
2183,1
2184,1
2185,0
2186,0
2187,0
2188,1
2189,0
2190,1
2191,0
2192,1
2193,0
2194,1
2195,1
2196,1
2197,0
2198,1
2199,0
2200,0
2201,0
2202,1
2203,0
2204,1
2205,0
2206,1
2207,0
2208,1
2209,1
2210,0
2211,0
2212,1
2213,1
2214,1
2215,0
2216,0
2217,0
2218,1
2219,1
2220,1
2221,0
2222,0
2223,0
2224,1
2225,0
2226,1
2227,0
2228,1
2229,0
2230,1
2231,0
2232,1
2233,1
2234,1
2235,1
2236,0
2237,0
2238,0
2239,0
2240,0
2241,1
2242,1
2243,0
2244,1
2245,1
2246,1
2247,1
2248,0
2249,0
2250,0
2251,0
2252,0
2253,1
2254,0
2255,1
2256,1
2257,0
2258,1
2259,0
2260,1
2261,1
2262,1
2263,1
2264,0
2265,0
2266,0
2267,0
2268,1
2269,0
2270,1
2271,0
2272,1
2273,1
2274,1
2275,1
2276,0
2277,0
2278,0
2279,0
2280,1
2281,0
2282,1
2283,1
2284,0
2285,1
2286,0
2287,1
2288,1
2289,1
2290,0
2291,0
2292,0
2293,0
2294,1
2295,0
2296,1
2297,0
2298,1
2299,1
2300,1
2301,0
2302,0
2303,0
2304,1
2305,0
2306,1
2307,0
2308,1
2309,1
2310,1
2311,1
2312,0
2313,0
2314,0
2315,0
2316,1
2317,1
2318,1
2319,0
2320,0
2321,0
2322,1
2323,1
2324,0
2325,0
2326,1
2327,1
2328,1
2329,1
2330,0
2331,0
2332,0
2333,0
2334,1
2335,0
2336,1
2337,1
2338,1
2339,0
2340,0
2341,0
2342,1
2343,1
2344,1
2345,1
2346,0
2347,0
2348,0
2349,0
2350,1
2351,1
2352,0
2353,1
2354,1
2355,1
2356,1
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,1
2364,1
2365,0
2366,1
2367,1
2368,0
2369,1
2370,0
2371,1
2372,0
2373,1
2374,0
2375,1
2376,0
2377,1
2378,0
2379,1
2380,1
2381,1
2382,0
2383,0
2384,0
2385,1
2386,0
2387,1
2388,0
2389,1
2390,1
2391,1
2392,0
2393,0
2394,0
2395,1
2396,0
2397,1
2398,1
2399,0
2400,0
2401,1
2402,1
2403,1
2404,0
2405,0
2406,0
2407,1
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,1
2415,0
2416,0
2417,0
2418,0
2419,1
2420,0
2421,1
2422,0
2423,1
2424,1
2425,1
2426,0
2427,0
2428,1
2429,0
2430,0
2431,1
2432,1
2433,1
2434,1
2435,0
2436,0
2437,0
2438,0
2439,1
2440,1
2441,0
2442,1
2443,0
2444,1
2445,0
2446,0
2447,1
2448,1
2449,1
2450,1
2451,0
2452,0
2453,0
2454,1
2455,0
2456,1
2457,0
2458,1
2459,0
2460,1
2461,1
2462,0
2463,0
2464,1
2465,1
2466,0
2467,0
2468,1
2469,0
2470,1
2471,0
2472,1
2473,1
2474,0
2475,1
2476,0
2477,0
2478,1
2479,1
2480,0
2481,1
2482,0
2483,0
2484,1
2485,1
2486,0
2487,0
2488,1
2489,1
2490,0
2491,1
2492,0
2493,1
2494,0
2495,0
2496,0
2497,1
2498,1
2499,1
2500,1
2501,0
2502,0
2503,0
2504,1
2505,1
2506,0
2507,1
2508,0
2509,0
2510,1
2511,1
2512,0
2513,0
2514,1
2515,1
2516,1
2517,0
2518,0
2519,0
2520,0
2521,1
2522,1
2523,1
2524,0
2525,0
2526,1
2527,1
2528,1
2529,0
2530,0
2531,0
2532,1
2533,0
2534,1
2535,1
2536,1
2537,1
2538,0
2539,0
2540,0
2541,0
2542,1
2543,0
2544,1
2545,0
2546,1
2547,1
2548,0
2549,1
2550,0
2551,1
2552,0
2553,1
2554,0
2555,1
2556,0
2557,1
2558,0
2559,1
2560,0
2561,1
2562,0
2563,1
2564,1
2565,0
2566,0
2567,1
2568,0
2569,1
2570,0
2571,1
2572,0
2573,1
2574,1
2575,0
2576,1
2577,0
2578,1
2579,0
2580,0
2581,1
2582,0
2583,1
2584,0
2585,1
2586,0
2587,1
2588,1
2589,0
2590,1
2591,0
2592,1
2593,1
2594,1
2595,1
2596,0
2597,1
2598,1
2599,0
2600,1
2601,1
2602,1
2603,0
2604,0
2605,1
2606,1
2607,0
2608,1
2609,1
2610,1
2611,0
2612,0
2613,0
2614,0
2615,1
2616,1
2617,1
2618,1
2619,0
2620,0
2621,0
2622,1
2623,0
2624,0
2625,1
2626,1
2627,1
2628,1
2629,0
2630,0
2631,0
2632,0
2633,1
2634,1
2635,1
2636,1
2637,0
2638,0
2639,0
2640,0
2641,1
2642,1
2643,1
2644,1
2645,0
2646,0
2647,0
2648,0
2649,1
2650,1
2651,1
2652,1
2653,1
2654,0
2655,0
2656,0
2657,0
2658,0
2659,1
2660,0
2661,1
2662,1
2663,0
2664,1
2665,1
2666,1
2667,0
2668,0
2669,0
2670,0
2671,1
2672,1
2673,1
2674,1
2675,0
2676,0
2677,0
2678,0
2679,1
2680,1
2681,1
2682,1
2683,0
2684,0
2685,0
2686,1
2687,0
2688,1
2689,0
2690,1
2691,1
2692,1
2693,0
2694,1
2695,0
2696,0
2697,0
2698,1
2699,0
2700,1
2701,0
2702,1
2703,1
2704,1
2705,0
2706,0
2707,0
2708,1
2709,1
2710,1
2711,0
2712,0
2713,0
2714,1
2715,0
2716,1
2717,1
2718,1
2719,0
2720,1
2721,0
2722,0
2723,0
2724,1
2725,0
2726,1
2727,1
2728,1
2729,1
2730,0
2731,0
2732,0
2733,0
2734,0
2735,1
2736,1
2737,1
2738,1
2739,0
2740,1
2741,0
2742,0
2743,0
2744,1
2745,0
2746,1
2747,1
2748,1
2749,0
2750,0
2751,0
2752,1
2753,0
2754,1
2755,1
2756,1
2757,0
2758,0
2759,0
2760,1
2761,1
2762,1
2763,0
2764,0
2765,0
2766,1
2767,1
2768,1
2769,0
2770,0
2771,0
2772,1
2773,1
2774,1
2775,0
2776,0
2777,0
2778,1
2779,1
2780,1
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,0
2789,0
2790,0
2791,0
2792,1
2793,1
2794,1
2795,1
2796,0
2797,0
2798,0
2799,0
2800,1
2801,1
2802,1
2803,0
2804,0
2805,1
2806,1
2807,0
2808,0
2809,0
2810,1
2811,0
2812,1
2813,1
2814,1
2815,1
2816,0
2817,0
2818,0
2819,1
2820,1
2821,0
2822,0
2823,0
2824,1
2825,1
2826,1
2827,1
2828,0
2829,0
2830,0
2831,0
2832,1
2833,0
2834,1
2835,0
2836,1
2837,1
2838,1
2839,1
2840,0
2841,0
2842,0
2843,0
2844,1
2845,1
2846,1
2847,1
2848,0
2849,1
2850,0
2851,0
2852,0
2853,0
2854,0
2855,1
2856,1
2857,0
2858,1
2859,1
2860,1
2861,1
2862,0
2863,0
2864,1
2865,0
2866,0
2867,1
2868,1
2869,0
2870,1
2871,1
2872,0
2873,0
2874,0
2875,1
2876,0
2877,1
2878,1
2879,1
2880,0
2881,1
2882,0
2883,0
2884,0
2885,1
2886,1
2887,1
2888,0
2889,0
2890,0
2891,1
2892,1
2893,1
2894,0
2895,0
2896,0
2897,1
2898,1
2899,1
2900,1
2901,0
2902,0
2903,0
2904,0
2905,1
2906,0
2907,1
2908,1
2909,1
2910,1
2911,0
2912,0
2913,0
2914,0
2915,1
2916,0
2917,1
2918,1
2919,1
2920,0
2921,0
2922,0
2923,1
2924,1
2925,1
2926,0
2927,0
2928,1
2929,1
2930,0
2931,0
2932,1
2933,0
2934,1
2935,0
2936,1
2937,1
2938,0
2939,0
2940,1
2941,1
2942,1
2943,0
2944,0
2945,0
2946,0
2947,1
2948,1
2949,0
2950,0
2951,1
2952,1
2953,1
2954,1
2955,0
2956,0
2957,0
2958,0
2959,1
2960,0
2961,1
2962,1
2963,1
2964,0
2965,0
2966,0
2967,1
2968,1
2969,1
2970,1
2971,0
2972,0
2973,0
2974,0
2975,1
2976,1
2977,0
2978,1
2979,1
2980,1
2981,0
2982,0
2983,0
2984,0
2985,1
2986,1
2987,0
2988,1
2989,1
2990,1
2991,0
2992,0
2993,0
2994,0
2995,1
